Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,is_holiday,temperature_2m_max,temperature_2m_min,precipitation_sum,total_spend_x,avg_spend_x,purchase_count_x,total_spend_y,avg_spend_y,purchase_count_y,total_spend,avg_spend,purchase_count
829,2023-07-14,cust829,male,61,beauty,3,30,90,0,28.1,21.2,36.7,90,90.0,1,90,90.0,1,90,90.0,1
830,2023-06-22,cust830,female,64,clothing,3,50,150,0,20.9,15.3,0.3,150,150.0,1,150,150.0,1,150,150.0,1
831,2023-01-15,cust831,male,27,electronics,4,25,100,0,5.0,-1.8,0.0,100,100.0,1,100,100.0,1,100,100.0,1
832,2023-09-11,cust832,male,47,beauty,4,500,2000,0,27.5,19.8,2.8,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
833,2023-06-16,cust833,male,42,beauty,4,50,200,0,25.7,15.0,10.8,200,200.0,1,200,200.0,1,200,200.0,1
834,2023-04-04,cust834,female,56,beauty,2,30,60,0,18.6,5.8,0.0,60,60.0,1,60,60.0,1,60,60.0,1
835,2023-09-07,cust835,male,37,clothing,4,50,200,0,35.1,21.4,3.8,200,200.0,1,200,200.0,1,200,200.0,1
836,2023-04-19,cust836,female,22,clothing,1,50,50,0,17.4,4.2,0.0,50,50.0,1,50,50.0,1,50,50.0,1
837,2023-07-01,cust837,male,18,beauty,3,30,90,0,26.8,17.6,0.1,90,90.0,1,90,90.0,1,90,90.0,1
838,2023-05-13,cust838,male,47,electronics,2,300,600,0,27.3,16.3,0.0,600,600.0,1,600,600.0,1,600,600.0,1
839,2023-06-24,cust839,female,20,electronics,4,300,1200,0,25.6,19.1,18.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
840,2023-05-24,cust840,male,62,clothing,2,25,50,0,21.8,9.8,0.7,50,50.0,1,50,50.0,1,50,50.0,1
841,2023-11-02,cust841,male,31,electronics,4,25,100,0,9.6,-0.4,0.0,100,100.0,1,100,100.0,1,100,100.0,1
842,2023-12-26,cust842,female,47,clothing,2,300,600,0,7.6,2.9,0.0,600,600.0,1,600,600.0,1,600,600.0,1
843,2023-05-22,cust843,male,21,beauty,3,500,1500,0,22.9,12.2,0.2,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
844,2023-10-12,cust844,male,35,clothing,3,50,150,0,20.9,7.1,0.0,150,150.0,1,150,150.0,1,150,150.0,1
845,2023-01-06,cust845,male,54,clothing,1,500,500,0,8.6,2.4,9.6,500,500.0,1,500,500.0,1,500,500.0,1
846,2023-09-22,cust846,male,42,beauty,1,50,50,0,22.3,12.9,0.0,50,50.0,1,50,50.0,1,50,50.0,1
847,2023-04-08,cust847,female,18,electronics,4,300,1200,0,10.3,1.6,0.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
848,2023-02-13,cust848,female,63,clothing,3,25,75,0,13.2,2.4,1.2,75,75.0,1,75,75.0,1,75,75.0,1
849,2023-05-04,cust849,male,32,clothing,2,25,50,0,14.3,6.2,1.9,50,50.0,1,50,50.0,1,50,50.0,1
850,2023-07-28,cust850,female,26,beauty,2,500,1000,0,34.1,21.3,0.0,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
851,2023-09-08,cust851,male,32,electronics,2,25,50,0,31.6,20.3,14.3,50,50.0,1,50,50.0,1,50,50.0,1
852,2023-10-12,cust852,female,41,clothing,1,300,300,0,20.9,7.1,0.0,300,300.0,1,300,300.0,1,300,300.0,1
853,2023-05-04,cust853,male,21,beauty,2,500,1000,0,14.3,6.2,1.9,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
854,2023-12-20,cust854,male,29,clothing,1,50,50,0,7.5,-3.8,0.0,50,50.0,1,50,50.0,1,50,50.0,1
855,2023-09-01,cust855,male,54,beauty,1,25,25,0,24.3,13.6,0.0,25,25.0,1,25,25.0,1,25,25.0,1
856,2023-11-27,cust856,male,54,electronics,4,30,120,0,12.7,1.9,1.5,120,120.0,1,120,120.0,1,120,120.0,1
857,2023-12-31,cust857,male,60,electronics,2,25,50,0,6.4,-2.1,0.0,50,50.0,1,50,50.0,1,50,50.0,1
858,2023-09-09,cust858,male,23,electronics,2,50,100,0,29.1,20.3,8.5,100,100.0,1,100,100.0,1,100,100.0,1
859,2023-08-18,cust859,female,56,electronics,3,500,1500,0,26.8,18.5,3.1,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
860,2023-01-09,cust860,male,63,clothing,4,50,200,0,7.1,0.6,1.5,200,200.0,1,200,200.0,1,200,200.0,1
861,2023-02-17,cust861,female,41,clothing,3,30,90,0,15.3,-1.1,8.1,90,90.0,1,90,90.0,1,90,90.0,1
862,2023-05-31,cust862,male,28,electronics,4,300,1200,0,22.5,10.6,0.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
863,2023-04-24,cust863,female,30,electronics,2,25,50,0,16.1,6.2,0.0,50,50.0,1,50,50.0,1,50,50.0,1
864,2023-07-27,cust864,female,51,electronics,1,500,500,0,33.8,22.2,0.7,500,500.0,1,500,500.0,1,500,500.0,1
865,2023-12-21,cust865,female,42,clothing,1,300,300,0,4.3,-3.5,0.0,300,300.0,1,300,300.0,1,300,300.0,1
866,2023-05-05,cust866,male,24,electronics,1,50,50,0,17.0,6.8,3.3,50,50.0,1,50,50.0,1,50,50.0,1
867,2023-06-06,cust867,male,21,electronics,1,500,500,0,25.7,14.5,0.2,500,500.0,1,500,500.0,1,500,500.0,1
868,2023-12-06,cust868,female,25,electronics,1,300,300,0,4.9,-2.3,0.1,300,300.0,1,300,300.0,1,300,300.0,1
869,2023-10-25,cust869,male,37,beauty,3,500,1500,0,21.9,7.6,0.0,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
870,2023-07-08,cust870,female,46,electronics,4,30,120,0,29.5,21.7,4.4,120,120.0,1,120,120.0,1,120,120.0,1
871,2023-08-31,cust871,male,62,beauty,2,30,60,0,25.0,17.0,0.0,60,60.0,1,60,60.0,1,60,60.0,1
872,2023-10-11,cust872,female,63,beauty,3,25,75,0,20.6,8.0,0.0,75,75.0,1,75,75.0,1,75,75.0,1
873,2023-09-29,cust873,female,27,electronics,4,25,100,0,17.0,13.1,69.8,100,100.0,1,100,100.0,1,100,100.0,1
874,2023-06-26,cust874,male,60,beauty,1,30,30,0,25.4,19.0,4.6,30,30.0,1,30,30.0,1,30,30.0,1
875,2023-08-06,cust875,female,51,electronics,4,500,2000,0,29.8,18.0,0.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
876,2023-10-09,cust876,male,43,clothing,4,30,120,1,15.5,7.2,0.1,120,120.0,1,120,120.0,1,120,120.0,1
877,2023-06-19,cust877,female,58,clothing,1,25,25,1,25.1,16.2,1.4,25,25.0,1,25,25.0,1,25,25.0,1
878,2023-06-30,cust878,female,20,clothing,1,30,30,0,29.1,17.0,0.0,30,30.0,1,30,30.0,1,30,30.0,1
879,2023-12-26,cust879,male,23,clothing,1,30,30,0,7.6,2.9,0.0,30,30.0,1,30,30.0,1,30,30.0,1
880,2023-08-21,cust880,male,22,beauty,2,500,1000,0,31.0,18.3,0.1,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
881,2023-05-19,cust881,male,22,electronics,1,300,300,0,19.4,10.4,0.0,300,300.0,1,300,300.0,1,300,300.0,1
882,2023-06-06,cust882,female,64,electronics,2,25,50,0,25.7,14.5,0.2,50,50.0,1,50,50.0,1,50,50.0,1
883,2023-05-09,cust883,male,40,electronics,1,500,500,0,19.2,9.6,0.0,500,500.0,1,500,500.0,1,500,500.0,1
884,2023-04-29,cust884,female,26,clothing,2,30,60,0,12.1,8.7,55.8,60,60.0,1,60,60.0,1,60,60.0,1
885,2023-03-03,cust885,female,52,clothing,4,30,120,0,7.4,-1.7,4.4,120,120.0,1,120,120.0,1,120,120.0,1
886,2023-04-09,cust886,male,37,electronics,3,300,900,0,11.6,1.1,0.0,900,900.0,1,900,900.0,1,900,900.0,1
887,2023-06-11,cust887,male,59,clothing,4,25,100,0,27.0,16.3,0.0,100,100.0,1,100,100.0,1,100,100.0,1
888,2023-03-03,cust888,female,52,electronics,4,25,100,0,7.4,-1.7,4.4,100,100.0,1,100,100.0,1,100,100.0,1
889,2023-10-02,cust889,female,35,electronics,1,50,50,0,25.3,14.7,0.0,50,50.0,1,50,50.0,1,50,50.0,1
890,2023-12-20,cust890,male,34,electronics,2,25,50,0,7.5,-3.8,0.0,50,50.0,1,50,50.0,1,50,50.0,1
891,2023-04-05,cust891,male,41,electronics,3,300,900,0,13.5,9.2,0.4,900,900.0,1,900,900.0,1,900,900.0,1
892,2023-04-09,cust892,male,20,electronics,1,50,50,0,11.6,1.1,0.0,50,50.0,1,50,50.0,1,50,50.0,1
893,2023-04-21,cust893,male,49,electronics,1,50,50,0,18.9,8.0,0.0,50,50.0,1,50,50.0,1,50,50.0,1
894,2023-09-05,cust894,male,52,electronics,1,30,30,0,35.2,22.0,0.0,30,30.0,1,30,30.0,1,30,30.0,1
895,2023-05-22,cust895,female,55,clothing,4,30,120,0,22.9,12.2,0.2,120,120.0,1,120,120.0,1,120,120.0,1
896,2023-10-29,cust896,female,30,electronics,2,25,50,0,15.0,10.5,7.6,50,50.0,1,50,50.0,1,50,50.0,1
897,2023-09-26,cust897,female,64,electronics,2,50,100,0,16.9,12.6,8.4,100,100.0,1,100,100.0,1,100,100.0,1
898,2023-11-02,cust898,female,42,clothing,3,30,90,0,9.6,-0.4,0.0,90,90.0,1,90,90.0,1,90,90.0,1
899,2023-05-25,cust899,male,26,clothing,2,300,600,0,19.1,10.0,0.0,600,600.0,1,600,600.0,1,600,600.0,1
900,2023-02-21,cust900,male,21,clothing,2,30,60,0,8.2,1.7,7.1,60,60.0,1,60,60.0,1,60,60.0,1
901,2023-04-10,cust901,male,31,electronics,1,30,30,0,17.7,2.1,0.0,30,30.0,1,30,30.0,1,30,30.0,1
902,2023-06-01,cust902,female,54,beauty,1,50,50,0,27.3,12.2,0.0,50,50.0,1,50,50.0,1,50,50.0,1
903,2023-04-27,cust903,female,51,beauty,4,50,200,0,13.4,7.2,0.7,200,200.0,1,200,200.0,1,200,200.0,1
904,2023-07-04,cust904,male,28,clothing,1,500,500,1,29.3,21.2,5.4,500,500.0,1,500,500.0,1,500,500.0,1
905,2023-04-02,cust905,male,58,beauty,1,300,300,0,9.7,2.4,0.0,300,300.0,1,300,300.0,1,300,300.0,1
906,2023-06-04,cust906,female,20,clothing,1,50,50,0,21.3,10.3,0.1,50,50.0,1,50,50.0,1,50,50.0,1
907,2023-01-08,cust907,female,45,electronics,1,25,25,0,4.1,-2.4,0.0,25,25.0,1,25,25.0,1,25,25.0,1
908,2023-12-29,cust908,male,46,beauty,4,300,1200,0,13.3,7.1,0.3,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
909,2023-10-01,cust909,male,26,electronics,1,300,300,0,24.9,14.0,0.0,300,300.0,1,300,300.0,1,300,300.0,1
910,2023-03-06,cust910,female,20,beauty,3,50,150,0,10.1,1.3,0.0,150,150.0,1,150,150.0,1,150,150.0,1
911,2023-05-21,cust911,male,42,electronics,3,300,900,0,21.7,12.9,0.6,900,900.0,1,900,900.0,1,900,900.0,1
912,2023-01-24,cust912,male,51,beauty,3,50,150,0,7.6,-1.2,0.0,150,150.0,1,150,150.0,1,150,150.0,1
913,2023-01-28,cust913,male,29,electronics,3,30,90,0,10.8,-0.9,0.0,90,90.0,1,90,90.0,1,90,90.0,1
914,2023-10-11,cust914,female,59,electronics,1,500,500,0,20.6,8.0,0.0,500,500.0,1,500,500.0,1,500,500.0,1
915,2023-05-30,cust915,female,26,beauty,3,30,90,0,20.2,11.6,0.0,90,90.0,1,90,90.0,1,90,90.0,1
916,2023-12-24,cust916,female,32,electronics,1,50,50,0,8.6,1.2,0.0,50,50.0,1,50,50.0,1,50,50.0,1
917,2023-03-06,cust917,female,57,electronics,4,50,200,0,10.1,1.3,0.0,200,200.0,1,200,200.0,1,200,200.0,1
918,2023-11-23,cust918,female,42,electronics,3,30,90,1,11.1,5.0,0.0,90,90.0,1,90,90.0,1,90,90.0,1
919,2023-09-09,cust919,female,22,beauty,2,25,50,0,29.1,20.3,8.5,50,50.0,1,50,50.0,1,50,50.0,1
920,2023-02-22,cust920,female,28,beauty,3,25,75,0,5.5,-0.9,4.4,75,75.0,1,75,75.0,1,75,75.0,1
921,2023-01-07,cust921,male,51,electronics,3,25,75,0,8.1,0.4,0.0,75,75.0,1,75,75.0,1,75,75.0,1
922,2023-10-21,cust922,male,41,electronics,1,50,50,0,17.6,12.3,5.9,50,50.0,1,50,50.0,1,50,50.0,1
923,2023-05-26,cust923,male,32,beauty,3,300,900,0,22.1,9.9,0.0,900,900.0,1,900,900.0,1,900,900.0,1
924,2023-08-29,cust924,male,55,beauty,2,50,100,0,27.5,17.6,1.6,100,100.0,1,100,100.0,1,100,100.0,1
925,2023-09-03,cust925,male,25,electronics,1,300,300,0,32.2,17.9,0.3,300,300.0,1,300,300.0,1,300,300.0,1
926,2023-08-14,cust926,male,22,electronics,1,30,30,0,30.8,18.6,1.3,30,30.0,1,30,30.0,1,30,30.0,1
927,2023-06-24,cust927,male,43,electronics,4,500,2000,0,25.6,19.1,18.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
928,2023-04-05,cust928,female,35,clothing,4,300,1200,0,13.5,9.2,0.4,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
929,2023-01-27,cust929,female,23,beauty,3,25,75,0,6.0,-1.7,0.0,75,75.0,1,75,75.0,1,75,75.0,1
930,2023-05-10,cust930,male,54,clothing,4,50,200,0,21.1,7.0,0.0,200,200.0,1,200,200.0,1,200,200.0,1
931,2023-09-02,cust931,male,30,beauty,4,30,120,0,26.8,12.8,0.0,120,120.0,1,120,120.0,1,120,120.0,1
932,2023-02-28,cust932,female,45,beauty,4,25,100,0,2.0,-0.8,11.6,100,100.0,1,100,100.0,1,100,100.0,1
933,2023-02-03,cust933,male,22,beauty,1,30,30,0,0.1,-11.2,0.0,30,30.0,1,30,30.0,1,30,30.0,1
934,2023-07-25,cust934,male,30,beauty,1,500,500,0,28.6,19.1,9.0,500,500.0,1,500,500.0,1,500,500.0,1
935,2023-09-09,cust935,female,34,beauty,1,50,50,0,29.1,20.3,8.5,50,50.0,1,50,50.0,1,50,50.0,1
936,2023-02-07,cust936,male,57,beauty,4,50,200,0,3.6,-4.2,2.7,200,200.0,1,200,200.0,1,200,200.0,1
937,2023-10-23,cust937,female,62,beauty,1,500,500,0,16.0,6.4,0.0,500,500.0,1,500,500.0,1,500,500.0,1
938,2023-11-19,cust938,male,49,clothing,4,50,200,0,12.3,1.0,0.0,200,200.0,1,200,200.0,1,200,200.0,1
939,2023-12-18,cust939,female,46,electronics,1,300,300,0,15.5,4.5,75.9,300,300.0,1,300,300.0,1,300,300.0,1
940,2023-01-28,cust940,female,20,electronics,1,30,30,0,10.8,-0.9,0.0,30,30.0,1,30,30.0,1,30,30.0,1
941,2023-03-19,cust941,female,57,clothing,2,25,50,0,3.6,-2.9,0.0,50,50.0,1,50,50.0,1,50,50.0,1
942,2023-03-18,cust942,male,51,clothing,3,500,1500,0,10.9,2.9,0.7,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
943,2023-10-16,cust943,female,57,clothing,4,300,1200,0,17.6,6.9,0.2,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
944,2023-06-05,cust944,male,44,clothing,2,25,50,0,23.9,11.4,0.0,50,50.0,1,50,50.0,1,50,50.0,1
945,2023-02-13,cust945,male,30,beauty,1,25,25,0,13.2,2.4,1.2,25,25.0,1,25,25.0,1,25,25.0,1
946,2023-05-08,cust946,male,62,electronics,4,500,2000,0,23.6,12.7,0.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
947,2023-03-02,cust947,male,50,beauty,1,300,300,0,13.6,2.1,1.4,300,300.0,1,300,300.0,1,300,300.0,1
948,2023-10-13,cust948,female,23,electronics,3,25,75,0,17.5,8.6,0.0,75,75.0,1,75,75.0,1,75,75.0,1
949,2023-08-02,cust949,female,41,electronics,2,25,50,0,27.6,14.4,0.0,50,50.0,1,50,50.0,1,50,50.0,1
950,2023-11-07,cust950,male,36,clothing,3,300,900,0,20.2,10.7,5.7,900,900.0,1,900,900.0,1,900,900.0,1
951,2023-11-02,cust951,male,33,beauty,2,50,100,0,9.6,-0.4,0.0,100,100.0,1,100,100.0,1,100,100.0,1
952,2023-11-13,cust952,female,57,clothing,1,25,25,0,8.8,-2.2,0.0,25,25.0,1,25,25.0,1,25,25.0,1
953,2023-04-26,cust953,male,45,beauty,3,30,90,0,13.8,6.0,0.9,90,90.0,1,90,90.0,1,90,90.0,1
954,2023-09-25,cust954,female,50,electronics,3,300,900,0,17.2,14.2,17.4,900,900.0,1,900,900.0,1,900,900.0,1
955,2023-07-14,cust955,male,58,clothing,1,25,25,0,28.1,21.2,36.7,25,25.0,1,25,25.0,1,25,25.0,1
956,2023-08-19,cust956,male,30,clothing,3,500,1500,0,26.3,15.3,0.0,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
957,2023-08-15,cust957,female,60,electronics,4,30,120,0,26.9,21.1,20.3,120,120.0,1,120,120.0,1,120,120.0,1
958,2023-06-02,cust958,male,62,electronics,2,25,50,0,30.6,15.0,0.0,50,50.0,1,50,50.0,1,50,50.0,1
959,2023-10-29,cust959,female,42,electronics,2,30,60,0,15.0,10.5,7.6,60,60.0,1,60,60.0,1,60,60.0,1
960,2023-08-08,cust960,male,59,clothing,2,30,60,0,27.0,21.5,15.2,60,60.0,1,60,60.0,1,60,60.0,1
961,2023-06-06,cust961,male,53,beauty,4,50,200,0,25.7,14.5,0.2,200,200.0,1,200,200.0,1,200,200.0,1
962,2023-10-19,cust962,male,44,clothing,2,30,60,0,17.9,7.1,0.0,60,60.0,1,60,60.0,1,60,60.0,1
963,2023-11-14,cust963,female,55,beauty,1,50,50,0,11.1,2.0,0.0,50,50.0,1,50,50.0,1,50,50.0,1
964,2023-01-31,cust964,male,24,clothing,3,300,900,0,6.4,-0.2,2.5,900,900.0,1,900,900.0,1,900,900.0,1
965,2023-11-09,cust965,male,22,clothing,4,50,200,0,15.2,2.6,0.4,200,200.0,1,200,200.0,1,200,200.0,1
966,2023-02-20,cust966,male,60,electronics,2,500,1000,1,15.2,5.4,0.0,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
967,2023-04-17,cust967,male,62,beauty,1,25,25,0,19.9,11.5,3.1,25,25.0,1,25,25.0,1,25,25.0,1
968,2023-11-17,cust968,female,48,clothing,3,300,900,0,19.4,4.2,0.0,900,900.0,1,900,900.0,1,900,900.0,1
969,2023-04-19,cust969,female,40,clothing,3,300,900,0,17.4,4.2,0.0,900,900.0,1,900,900.0,1,900,900.0,1
970,2023-05-16,cust970,male,59,electronics,4,500,2000,0,27.6,12.7,0.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
971,2023-12-05,cust971,female,27,electronics,4,50,200,0,6.5,1.4,0.0,200,200.0,1,200,200.0,1,200,200.0,1
972,2023-02-11,cust972,male,49,beauty,4,25,100,0,6.6,0.3,0.0,100,100.0,1,100,100.0,1,100,100.0,1
973,2023-03-22,cust973,male,60,clothing,1,50,50,0,13.2,2.2,0.0,50,50.0,1,50,50.0,1,50,50.0,1
974,2023-05-03,cust974,male,47,beauty,1,30,30,0,12.4,5.6,0.7,30,30.0,1,30,30.0,1,30,30.0,1
975,2023-03-30,cust975,female,56,clothing,4,50,200,0,7.4,-1.6,0.1,200,200.0,1,200,200.0,1,200,200.0,1
976,2023-10-10,cust976,female,48,beauty,2,300,600,0,17.9,7.7,0.0,600,600.0,1,600,600.0,1,600,600.0,1
977,2023-02-08,cust977,female,35,electronics,3,25,75,0,10.3,0.5,0.6,75,75.0,1,75,75.0,1,75,75.0,1
978,2023-03-22,cust978,female,53,clothing,3,50,150,0,13.2,2.2,0.0,150,150.0,1,150,150.0,1,150,150.0,1
979,2023-01-02,cust979,female,19,beauty,1,25,25,1,12.7,4.4,0.6,25,25.0,1,25,25.0,1,25,25.0,1
980,2023-07-29,cust980,female,31,electronics,3,25,75,0,33.8,21.7,4.3,75,75.0,1,75,75.0,1,75,75.0,1
981,2023-08-19,cust981,female,30,electronics,2,30,60,0,26.3,15.3,0.0,60,60.0,1,60,60.0,1,60,60.0,1
982,2023-12-19,cust982,female,46,beauty,3,30,90,0,6.0,-1.5,0.0,90,90.0,1,90,90.0,1,90,90.0,1
983,2023-11-01,cust983,female,29,clothing,1,300,300,0,9.6,2.7,3.5,300,300.0,1,300,300.0,1,300,300.0,1
984,2023-08-29,cust984,male,56,clothing,1,500,500,0,27.5,17.6,1.6,500,500.0,1,500,500.0,1,500,500.0,1
985,2023-05-30,cust985,female,19,electronics,2,25,50,0,20.2,11.6,0.0,50,50.0,1,50,50.0,1,50,50.0,1
986,2023-01-17,cust986,female,49,clothing,2,500,1000,0,7.3,-2.1,1.4,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
987,2023-04-29,cust987,female,30,clothing,3,300,900,0,12.1,8.7,55.8,900,900.0,1,900,900.0,1,900,900.0,1
988,2023-05-28,cust988,female,63,clothing,3,25,75,0,23.5,11.5,0.0,75,75.0,1,75,75.0,1,75,75.0,1
989,2023-12-28,cust989,female,44,electronics,1,25,25,0,11.6,8.7,38.5,25,25.0,1,25,25.0,1,25,25.0,1
990,2023-05-25,cust990,female,58,beauty,2,500,1000,0,19.1,10.0,0.0,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
991,2023-12-26,cust991,female,34,clothing,2,50,100,0,7.6,2.9,0.0,100,100.0,1,100,100.0,1,100,100.0,1
992,2023-08-21,cust992,female,57,electronics,2,30,60,0,31.0,18.3,0.1,60,60.0,1,60,60.0,1,60,60.0,1
993,2023-02-06,cust993,female,48,electronics,3,50,150,0,10.1,-1.1,0.0,150,150.0,1,150,150.0,1,150,150.0,1
994,2023-12-18,cust994,female,51,beauty,2,500,1000,0,15.5,4.5,75.9,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
995,2023-04-30,cust995,female,41,clothing,1,30,30,0,14.8,10.4,22.4,30,30.0,1,30,30.0,1,30,30.0,1
996,2023-05-16,cust996,male,62,clothing,1,50,50,0,27.6,12.7,0.0,50,50.0,1,50,50.0,1,50,50.0,1
997,2023-11-17,cust997,male,52,beauty,3,30,90,0,19.4,4.2,0.0,90,90.0,1,90,90.0,1,90,90.0,1
998,2023-10-29,cust998,female,23,beauty,4,25,100,0,15.0,10.5,7.6,100,100.0,1,100,100.0,1,100,100.0,1
999,2023-12-05,cust999,female,36,electronics,3,50,150,0,6.5,1.4,0.0,150,150.0,1,150,150.0,1,150,150.0,1
1000,2023-04-12,cust1000,male,47,electronics,4,30,120,0,27.4,15.4,0.0,120,120.0,1,120,120.0,1,120,120.0,1
